,url,date,content,id,user,replyCount,retweetCount,likeCount,qouteCount,conversationId,lang,source,coordinates
38,https://twitter.com/DanicaPatrick/status/1592608384653615105,2022-11-15 20:00:02+00:00,Clips with @jilltarter #PrettyIntensePodcast. Retired NASA Scientist talks about communication we could receive from another planet with similar technology &amp; what we are transmitting with hope of detection. watch at https://t.co/MPZ1ewSBdT or listen https://t.co/cZ4zOagXft #SETI https://t.co/TZ2r3MHphA,1592608384653615105,DanicaPatrick,11,4,70,0,1592608384653615105,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
39,https://twitter.com/DanicaPatrick/status/1590781367322742784,2022-11-10 19:00:07+00:00,"The Emeritus Chair for SETI Research, @jilltarter  on #PrettyIntensePodcast. Have you ever wondered if we are alone? Jill has spent her life looking for undeniable proof of technological civilizations beyond Earth. https://t.co/cZ4zO9ZlQT or https://t.co/EUTn1XPdsv  #SETI https://t.co/H1Hhc0ChCs",1590781367322742784,DanicaPatrick,8,6,52,0,1590781367322742784,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
40,https://twitter.com/DanicaPatrick/status/1590087293641318400,2022-11-08 21:02:07+00:00,"YouTube Clips with @DocAmen on the #PrettyIntensePodcast are out today. Dr. Amen, a Brain Specialist, has some good news for athletes with CTE brain injuries. Watch at https://t.co/ceYKx7wx4M or listen to the full episode at https://t.co/cZ4zOahv51 #YouHappier #DrAmen",1590087293641318400,DanicaPatrick,2,6,51,0,1590087293641318400,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
41,https://twitter.com/DanicaPatrick/status/1588229650521759744,2022-11-03 18:00:31+00:00,"Brain specialist @DocAmen is on #PrettyIntensePodcast. I had my brain scanned by Dr. Amen, and we talked about what he found. We also talk about what the brain of a serial killer looks like. Listen at https://t.co/cZ4zOagXft or https://t.co/3rpbfVGtpi  #YouHappier https://t.co/WrDSTbqD0P",1588229650521759744,DanicaPatrick,8,16,59,1,1588229650521759744,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
42,https://twitter.com/DanicaPatrick/status/1587897346225893376,2022-11-02 20:00:03+00:00,Today in the UK is #NationalEngineeringDay. I’ve been in involved with @ThisIsEng @BecomingXteam and @AmazonNewsUK to highlight the vital role engineers have played in my career. A big thank you to all engineers who kept us drivers safe! https://t.co/2BsHi9hdWV,1587897346225893376,DanicaPatrick,12,24,170,3,1587897346225893376,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
43,https://twitter.com/DanicaPatrick/status/1587534983618613249,2022-11-01 20:00:09+00:00,YouTube Clips with Michael A Singer on #PrettyIntensePodcast. Michael teaches us not to take things personally and to use essential tools to get the best out of people and attract what we want.  Watch at https://t.co/BU8SmACQx8 or listen at https://t.co/cZ4zOagXft #UntetheredSoul https://t.co/8VI5QTSnS1,1587534983618613249,DanicaPatrick,6,10,60,2,1587534983618613249,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
44,https://twitter.com/DanicaPatrick/status/1587101588937654279,2022-10-31 15:18:00+00:00,🤣🤣🤣🤣,1587101588937654279,DanicaPatrick,53,167,2290,18,1587101588937654279,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
45,https://twitter.com/DanicaPatrick/status/1585692995264954368,2022-10-27 18:00:45+00:00,"What a special treat! Michael A. Singer on the #PrettyIntensePodcast. Singer wrote my favorite book, ""The Untethered Soul.” Michael explains how to access and process the mess we push down. This interview is a must listen at https://t.co/cZ4zOagXft or https://t.co/9XI5q2mKFj https://t.co/vT0ZMtbXaZ",1585692995264954368,DanicaPatrick,6,6,65,1,1585692995264954368,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
46,https://twitter.com/DanicaPatrick/status/1585361263646937104,2022-10-26 20:02:34+00:00,Check me out on this week’s episode of @HypochonActor talking to @SeanHayes and @WaliPriyanka about my experience with Breast Implant Illness. Listen here https://t.co/Gh78VywwJu! https://t.co/RtF8xaLkQS,1585361263646937104,DanicaPatrick,7,5,72,0,1585361263646937104,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
47,https://twitter.com/DanicaPatrick/status/1584998315854364697,2022-10-25 20:00:21+00:00,YouTube Clips with NASCAR driver @dennyhamlin on the #PrettyIntensePodcast are out today. Do nice guys finish last? Do you have to be selfish to succeed in a sport like motorsports?  Watch at https://t.co/4ymCUfPj1K or listen at https://t.co/cZ4zOagXft #NASCAR https://t.co/sEX7qCqUnC,1584998315854364697,DanicaPatrick,9,10,84,3,1584998315854364697,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",
